,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
7249,22,23,9,11,8.123564720153809,-1.0,10.0
7250,22,16,19,24,7.057462692260742,-1.0,6.016131782531739
7251,21,16,19,24,7.79570198059082,-1.0,10.0
7252,2,16,13,6,2.1046948432922363,-1.0,1.8458656072616573
7253,7,16,13,6,3.162072896957397,-1.0,2.6731174468994143
7254,22,16,23,3,6.517374038696289,-1.0,6.168777370452881
7255,17,16,23,3,7.96530818939209,-1.0,10.0
7256,22,18,17,5,5.179433822631836,-1.0,4.445933151245117
7257,23,18,17,5,6.051036834716797,-1.0,10.0
7258,20,10,11,17,6.321033477783203,-1.0,5.98318567276001
7259,15,10,11,17,7.759095191955566,-1.0,10.0
7260,10,13,24,4,4.592165946960449,-1.0,4.74578094482422
7261,6,13,24,4,4.87815523147583,-1.0,4.481031036376954
7262,11,13,24,4,6.424549102783203,-1.0,6.095411014556885
7263,12,13,24,4,7.883790016174316,-1.0,10.0
7264,11,0,10,17,3.612893581390381,-1.0,4.814464807510376
7265,6,0,10,17,6.418527603149414,-1.0,6.620663070678711
7266,1,0,10,17,8.467403411865234,-1.0,10.0
7267,6,14,10,0,3.3291893005371094,-1.0,2.6650819778442383
7268,11,14,10,0,4.994524955749512,-1.0,2.6186527252197265
7269,12,14,10,0,6.692646026611328,-1.0,4.90837860107422
7270,13,14,10,0,6.564865112304688,-1.0,10.0
7271,7,24,4,8,0.7838891744613647,-1.0,1.628059720993042
7272,12,24,4,8,2.9200663566589355,-1.0,2.584077978134155
7273,8,6,20,23,5.847538471221924,-1.0,5.374488162994385
7274,7,6,20,23,7.082764625549316,-1.0,10.0
